age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
60,Private,177083,HS-grad,7,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,56,United-States,<=50K
32,Federal-gov,192812,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
45,Federal-gov,167987,HS-grad,12,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
47,Private,73161,Bachelors,9,Never-married,Adm-clerical,Husband,White,Female,99999,0,50,United-States,>50K
31,Local-gov,253189,HS-grad,9,Divorced,Transport-moving,Own-child,White,Male,0,0,55,United-States,>50K
68,,202560,Masters,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,1721,40,United-States,<=50K
64,Local-gov,152568,HS-grad,11,Separated,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,354351,Masters,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,28,United-States,<=50K
28,Federal-gov,206351,Bachelors,9,Divorced,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
66,Private,174394,Assoc-acdm,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
50,Private,211517,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
31,Private,267955,Some-college,15,Divorced,Sales,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,294253,Bachelors,13,Never-married,Adm-clerical,Husband,White,Male,0,0,28,United-States,<=50K
53,Private,58744,Some-college,14,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,50,United-States,<=50K
46,Private,349304,Masters,9,Married-civ-spouse,,Husband,White,Male,0,0,60,United-States,<=50K
23,Private,327886,Bachelors,12,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,15024,0,45,United-States,<=50K
36,Local-gov,180624,10th,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,48,United-States,<=50K
35,Self-emp-inc,298967,Assoc-voc,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,35,United-States,<=50K
58,Private,284078,Some-college,6,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,285787,Bachelors,14,Never-married,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
33,Private,213887,HS-grad,15,Never-married,Tech-support,Own-child,White,Male,0,0,60,United-States,<=50K
33,State-gov,165360,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
43,Private,228528,Some-college,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
55,Private,94392,10th,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
22,Private,189017,Prof-school,9,Never-married,Sales,Husband,Black,Male,0,0,35,United-States,<=50K
43,Private,79787,HS-grad,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,46,United-States,<=50K
22,Private,246652,HS-grad,14,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,80,,<=50K
52,Private,183111,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,,<=50K
44,Private,200808,HS-grad,13,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,183735,HS-grad,8,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,65,United-States,<=50K
18,Private,393264,10th,14,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,30,United-States,>50K
53,Private,489085,HS-grad,9,Divorced,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
79,Self-emp-not-inc,152172,11th,10,Divorced,Handlers-cleaners,Husband,White,Female,0,0,80,United-States,<=50K
60,State-gov,251120,Some-college,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,<=50K
37,Private,134737,HS-grad,10,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,>50K
40,Private,124680,Assoc-acdm,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,32,United-States,<=50K
49,Private,107165,Masters,7,Never-married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
39,Private,426431,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3137,0,40,United-States,<=50K
34,Self-emp-not-inc,230961,Assoc-voc,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K
48,Self-emp-not-inc,321435,12th,10,Never-married,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
53,Private,49921,Assoc-acdm,10,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,35,United-States,<=50K
41,Private,105582,Some-college,11,Separated,Sales,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,57600,HS-grad,9,Never-married,Tech-support,Husband,White,Male,0,0,45,United-States,<=50K
47,Private,195821,Masters,15,Never-married,Sales,Not-in-family,Black,Male,0,0,60,United-States,>50K
45,Private,357540,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2002,55,United-States,<=50K
33,Private,125190,HS-grad,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,14,United-States,<=50K
58,Self-emp-not-inc,104896,11th,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,<=50K
53,Private,64874,Assoc-acdm,14,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,>50K
33,Private,83413,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,556652,Some-college,11,Never-married,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
60,Private,191149,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
28,Self-emp-inc,321117,HS-grad,12,Divorced,Craft-repair,Wife,White,Male,0,0,40,United-States,>50K
44,Federal-gov,34722,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
40,State-gov,382882,HS-grad,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,210498,HS-grad,13,Never-married,Exec-managerial,Not-in-family,White,Male,15024,1668,32,United-States,<=50K
30,Self-emp-not-inc,404062,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,15,United-States,>50K
35,Private,319303,Bachelors,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,10,United-States,<=50K
20,Private,243560,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Female,0,0,50,United-States,<=50K
45,Private,30424,Bachelors,10,Never-married,Other-service,Husband,White,Male,0,0,72,United-States,>50K
81,Private,79531,HS-grad,13,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,50,United-States,<=50K
19,Private,209022,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,45,United-States,<=50K
33,Federal-gov,66473,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,<=50K
31,Private,93213,Assoc-acdm,4,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,242460,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,>50K
22,State-gov,57092,HS-grad,10,Never-married,Other-service,Husband,White,Male,0,0,48,United-States,<=50K
47,Private,174714,Some-college,9,Married-civ-spouse,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
45,Federal-gov,337766,Assoc-acdm,7,Married-spouse-absent,Adm-clerical,Unmarried,White,Male,0,0,8,United-States,<=50K
28,Private,236391,Bachelors,9,Never-married,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
36,,220421,Masters,9,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,0,45,United-States,<=50K
59,,182836,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,40,United-States,>50K
24,Private,162501,Bachelors,15,Married-spouse-absent,Craft-repair,Husband,Black,Male,7298,0,35,United-States,<=50K
29,Private,243960,HS-grad,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,241431,Some-college,8,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
28,Private,187046,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,216129,Masters,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,84,United-States,<=50K
36,Private,487347,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K
20,Self-emp-inc,205390,Bachelors,7,Never-married,Transport-moving,Own-child,White,Male,0,0,70,United-States,<=50K
31,Private,203924,Masters,13,Married-civ-spouse,,Not-in-family,White,Male,0,0,30,United-States,<=50K
27,Private,27956,HS-grad,12,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,44,United-States,<=50K
20,Private,327474,Bachelors,12,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,Private,144833,HS-grad,9,Married-civ-spouse,,Not-in-family,Black,Male,0,0,40,United-States,<=50K
63,Private,249727,HS-grad,14,Divorced,Craft-repair,Own-child,Black,Male,0,0,50,United-States,<=50K
45,Local-gov,144940,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
52,Self-emp-not-inc,156387,Masters,10,Never-married,Machine-op-inspct,Husband,White,Female,0,0,50,United-States,<=50K
29,Private,144808,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K
27,Private,284651,11th,13,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
59,Private,177295,Some-college,11,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Private,268707,HS-grad,15,Married-civ-spouse,Transport-moving,Wife,White,Male,0,1573,40,United-States,<=50K
33,Self-emp-inc,292264,HS-grad,12,Divorced,Exec-managerial,Husband,Black,Male,15020,0,48,United-States,<=50K
33,Private,216086,HS-grad,13,Never-married,Farming-fishing,Husband,White,Female,0,0,40,United-States,<=50K
39,Private,132717,Some-college,9,Never-married,,Husband,White,Male,0,0,20,United-States,<=50K
17,Private,208798,Bachelors,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
46,Private,157541,7th-8th,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
19,Private,242460,Bachelors,8,Separated,Other-service,Unmarried,White,Female,0,0,48,United-States,<=50K
43,Private,437727,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
27,Local-gov,249046,HS-grad,9,Separated,Exec-managerial,Husband,White,Female,0,0,40,United-States,<=50K
34,Private,173730,Masters,9,Married-civ-spouse,Adm-clerical,Unmarried,Black,Male,4386,0,40,United-States,<=50K
41,Private,181015,Some-college,9,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
25,Private,158363,9th,9,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
46,,183388,Masters,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K
17,Local-gov,162282,HS-grad,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,36,United-States,<=50K
47,Private,285522,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,171424,Masters,5,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,50,United-States,<=50K
62,Private,142657,Bachelors,9,Never-married,Adm-clerical,Husband,White,Male,0,0,50,Mexico,<=50K
19,Private,206916,Some-college,13,Never-married,Transport-moving,Wife,Black,Female,0,0,20,United-States,<=50K
42,Private,58037,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,50,United-States,<=50K
47,Private,23037,11th,4,Widowed,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
27,,303954,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K
35,Private,156464,Bachelors,9,Never-married,Transport-moving,Husband,White,Male,0,419,40,United-States,>50K
24,,215443,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Female,0,0,35,,<=50K
36,Private,98725,Some-college,14,Never-married,Craft-repair,Unmarried,White,Female,0,0,43,United-States,<=50K
22,,113322,Masters,13,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
39,Private,294420,Assoc-acdm,9,Divorced,Other-service,Husband,White,Male,0,0,40,United-States,>50K
38,Private,171216,Some-college,7,Never-married,Prof-specialty,Husband,White,Female,0,0,20,United-States,<=50K
64,Private,112181,Bachelors,9,Married-civ-spouse,,Not-in-family,White,Male,13550,0,45,United-States,<=50K
40,Federal-gov,198265,HS-grad,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
21,Private,175761,Masters,10,Married-civ-spouse,Sales,Husband,White,Male,0,1564,40,United-States,>50K
65,Private,184682,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Local-gov,160893,Preschool,1,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,<=50K
56,,369781,10th,14,Divorced,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
27,Private,427437,Some-college,13,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,United-States,<=50K
23,Private,370119,Masters,6,Never-married,,Own-child,White,Female,0,0,55,United-States,<=50K
42,Private,171424,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,32,United-States,>50K
25,,190319,10th,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,45,United-States,<=50K
45,Private,27332,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,279472,Masters,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Female,0,0,24,United-States,<=50K
47,Private,198183,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,220168,HS-grad,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,40,United-States,<=50K
23,Private,198452,11th,8,Divorced,Craft-repair,Not-in-family,White,Male,13550,0,15,United-States,<=50K
41,Private,160594,HS-grad,11,Married-civ-spouse,Sales,Own-child,White,Male,10520,0,38,United-States,>50K
32,Private,141944,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,41,United-States,<=50K
62,Private,201404,HS-grad,9,Divorced,Prof-specialty,Wife,White,Male,0,0,50,United-States,<=50K
37,,80933,7th-8th,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,364899,HS-grad,10,Never-married,Exec-managerial,Unmarried,White,Male,0,0,35,United-States,<=50K
71,State-gov,201017,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,84,United-States,>50K
38,State-gov,207685,Some-college,9,Widowed,Exec-managerial,Husband,White,Male,99999,0,15,United-States,>50K
37,Private,182898,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,10,United-States,<=50K
26,Private,104024,Prof-school,14,Divorced,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,201579,Some-college,9,Separated,Adm-clerical,Husband,White,Female,0,2001,40,United-States,>50K
64,Private,175006,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,35,United-States,<=50K
43,Private,168782,HS-grad,13,Married-civ-spouse,Sales,Not-in-family,Black,Female,0,0,40,United-States,>50K
41,Private,214238,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,50,United-States,>50K
27,,194636,7th-8th,13,Divorced,Adm-clerical,Husband,White,Male,0,1902,16,United-States,<=50K
20,Private,177951,Bachelors,9,Widowed,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
31,Private,169329,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,31621,Assoc-voc,12,Married-civ-spouse,Exec-managerial,Own-child,White,Female,2354,0,40,United-States,<=50K
62,Private,435638,Masters,11,Married-civ-spouse,,Unmarried,Black,Male,0,1902,40,United-States,<=50K
24,Private,123273,Bachelors,9,Never-married,,Unmarried,White,Male,0,0,30,United-States,<=50K
23,Private,178897,Some-college,13,Divorced,Prof-specialty,Own-child,White,Male,7688,0,50,United-States,<=50K
47,Private,287797,Some-college,15,Married-civ-spouse,Transport-moving,Husband,White,Female,6849,0,30,United-States,<=50K
28,Private,205309,Assoc-acdm,6,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,>50K
19,Private,208277,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,87,United-States,<=50K
59,Private,68393,Masters,8,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,20,United-States,<=50K
30,Private,279323,HS-grad,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,157887,Some-college,9,Divorced,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
50,Local-gov,279129,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,55,United-States,>50K
58,Private,318255,HS-grad,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,1887,55,United-States,<=50K
19,Private,196508,Some-college,14,Never-married,Exec-managerial,Husband,White,Male,0,1887,66,United-States,<=50K
29,Private,111189,HS-grad,12,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
34,Private,153475,HS-grad,8,Widowed,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
21,Private,314007,Masters,15,Divorced,Prof-specialty,Husband,White,Male,0,0,57,United-States,<=50K
51,Private,336598,Masters,10,Never-married,Other-service,Unmarried,White,Male,99999,1974,40,United-States,<=50K
38,Private,216647,Some-college,4,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,>50K
46,Private,54878,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,40,United-States,>50K
22,Private,177087,Some-college,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States,>50K
41,Self-emp-inc,353687,Prof-school,9,Married-civ-spouse,Tech-support,Husband,White,Female,0,0,40,United-States,<=50K
40,Private,81534,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
22,Private,93131,HS-grad,8,Married-civ-spouse,Prof-specialty,Own-child,White,Male,5178,0,41,United-States,<=50K
40,,53569,Some-college,12,Divorced,,Own-child,White,Male,3908,0,40,United-States,<=50K
29,Private,455665,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,>50K
54,Private,242391,HS-grad,15,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,40,United-States,>50K
